Title,Price,ImageUrl,Url,Time
Mike the Frog Shirt, Orange,$25,http://www.shirts4mike.com/img/shirts/shirt-108.jpg,http://shirts4mike.com/shirt.php?id=108,11/19/2016, 2:48:45 PM
Logo Shirt, Teal,$20,http://www.shirts4mike.com/img/shirts/shirt-107.jpg,http://shirts4mike.com/shirt.php?id=107,11/19/2016, 2:48:45 PM
Logo Shirt, Gray,$20,http://www.shirts4mike.com/img/shirts/shirt-106.jpg,http://shirts4mike.com/shirt.php?id=106,11/19/2016, 2:48:45 PM
Mike the Frog Shirt, Yellow,$25,http://www.shirts4mike.com/img/shirts/shirt-105.jpg,http://shirts4mike.com/shirt.php?id=105,11/19/2016, 2:48:45 PM
Logo Shirt, Red,$18,http://www.shirts4mike.com/img/shirts/shirt-101.jpg,http://shirts4mike.com/shirt.php?id=101,11/19/2016, 2:48:45 PM
Mike the Frog Shirt, Black,$20,http://www.shirts4mike.com/img/shirts/shirt-102.jpg,http://shirts4mike.com/shirt.php?id=102,11/19/2016, 2:48:45 PM
Mike the Frog Shirt, Blue,$20,http://www.shirts4mike.com/img/shirts/shirt-103.jpg,http://shirts4mike.com/shirt.php?id=103,11/19/2016, 2:48:45 PM
Logo Shirt, Green,$18,http://www.shirts4mike.com/img/shirts/shirt-104.jpg,http://shirts4mike.com/shirt.php?id=104,11/19/2016, 2:48:45 PM
